datahora, temperatura_C, pressão_Pa, humidade_Rel, radiação_W/m2
2023-12-01 12:45:00,11.50,99.6,90.00,127.00
2023-12-01 13:00:00,11.60,99.6,90.00,168.00
2023-12-01 13:15:00,11.80,99.6,90.00,322.00
2023-12-01 13:30:00,12.30,99.6,90.00,329.00
2023-12-01 13:45:00,12.70,99.6,90.00,294.00
2023-12-01 14:00:00,13.00,99.6,80.00,311.00
2023-12-01 14:15:00,13.20,99.7,80.00,301.00
2023-12-01 14:30:00,13.10,99.7,80.00,228.00
2023-12-01 14:45:00,12.60,99.7,80.00,194.00
2023-12-01 15:00:00,12.90,99.7,70.00,54.00
2023-12-01 15:15:00,12.80,99.7,70.00,41.00
2023-12-01 15:30:00,12.60,99.7,70.00,51.00
2023-12-01 15:45:00,12.50,99.8,80.00,33.00
2023-12-01 16:00:00,12.00,99.8,80.00,13.00
2023-12-01 16:15:00,11.40,99.8,90.00,33.00
2023-12-01 16:30:00,11.30,99.8,90.00,20.00
2023-12-01 16:45:00,11.10,99.8,90.00,9.00
2023-12-01 17:00:00,11.00,99.8,90.00,7.00
2023-12-01 17:15:00,10.90,99.9,90.00,1.00
2023-12-01 17:30:00,10.80,99.9,90.00,0.00
2023-12-01 17:45:00,10.60,99.9,90.00,0.00
2023-12-01 18:00:00,10.80,99.9,90.00,0.00
2023-12-01 18:15:00,10.80,99.9,90.00,0.00
2023-12-01 18:30:00,10.60,99.9,90.00,0.00
2023-12-01 18:45:00,10.10,100.0,90.00,0.00
2023-12-01 19:00:00,9.70,100.0,90.00,0.00
2023-12-01 19:15:00,9.40,100.0,100.00,0.00
2023-12-01 19:30:00,9.30,100.0,100.00,0.00
2023-12-01 19:45:00,9.10,100.1,100.00,0.00
2023-12-01 20:00:00,9.00,100.1,100.00,0.00
2023-12-01 20:15:00,8.90,100.1,100.00,0.00
2023-12-01 20:30:00,8.90,100.1,100.00,0.00
2023-12-01 20:45:00,8.70,100.1,100.00,0.00
2023-12-01 21:00:00,8.90,100.2,100.00,0.00
2023-12-01 21:15:00,8.50,100.2,100.00,0.00
2023-12-01 21:30:00,8.30,100.2,100.00,0.00
2023-12-01 21:45:00,8.30,100.2,100.00,0.00
2023-12-01 22:00:00,8.20,100.2,100.00,0.00
2023-12-01 22:15:00,8.00,100.3,100.00,0.00
2023-12-01 22:30:00,7.90,100.3,100.00,0.00
2023-12-01 22:45:00,7.80,100.3,100.00,0.00
2023-12-01 23:00:00,7.60,100.3,100.00,0.00
2023-12-01 23:15:00,7.60,100.3,100.00,0.00
2023-12-01 23:30:00,7.40,100.3,100.00,0.00
2023-12-01 23:45:00,7.50,100.4,100.00,0.00
2023-12-02 00:00:00,7.50,100.4,100.00,0.00
2023-12-02 00:15:00,7.30,100.4,100.00,0.00
2023-12-02 00:30:00,7.20,100.4,100.00,0.00
2023-12-02 00:45:00,7.10,100.4,100.00,0.00
2023-12-02 01:00:00,7.00,100.4,100.00,0.00
2023-12-02 01:15:00,6.90,100.4,100.00,0.00
2023-12-02 01:30:00,6.80,100.4,100.00,0.00
2023-12-02 01:45:00,6.70,100.4,100.00,0.00
2023-12-02 02:00:00,6.70,100.4,100.00,0.00
2023-12-02 02:15:00,6.60,100.4,100.00,0.00
2023-12-02 02:30:00,6.50,100.5,100.00,0.00
2023-12-02 02:45:00,6.30,100.5,100.00,0.00
2023-12-02 03:00:00,6.30,100.5,100.00,0.00
2023-12-02 03:15:00,6.20,100.5,100.00,0.00
2023-12-02 03:30:00,6.20,100.5,100.00,0.00
2023-12-02 03:45:00,6.20,100.5,100.00,0.00
2023-12-02 04:00:00,6.20,100.5,100.00,0.00
2023-12-02 04:15:00,6.20,100.5,100.00,0.00
2023-12-02 04:30:00,6.20,100.5,100.00,0.00
2023-12-02 04:45:00,6.20,100.5,100.00,0.00
2023-12-02 05:00:00,6.20,100.5,100.00,0.00
2023-12-02 05:15:00,6.10,100.5,100.00,0.00
2023-12-02 05:30:00,6.00,100.6,100.00,0.00
2023-12-02 05:45:00,5.80,100.6,100.00,0.00
2023-12-02 06:00:00,5.70,100.6,100.00,0.00
2023-12-02 06:15:00,5.60,100.6,100.00,0.00
2023-12-02 06:30:00,5.50,100.6,100.00,0.00
2023-12-02 06:45:00,5.30,100.6,100.00,0.00
2023-12-02 07:00:00,5.10,100.7,100.00,0.00
2023-12-02 07:15:00,5.00,100.7,100.00,0.00
2023-12-02 07:30:00,4.90,100.7,100.00,0.00
2023-12-02 07:45:00,4.70,100.7,100.00,1.00
2023-12-02 08:00:00,4.90,100.7,100.00,5.00
2023-12-02 08:15:00,4.80,100.7,100.00,11.00
2023-12-02 08:30:00,4.50,100.8,100.00,17.00
2023-12-02 08:45:00,4.50,100.8,100.00,25.00
2023-12-02 09:00:00,4.60,100.8,100.00,34.00
2023-12-02 09:15:00,4.80,100.8,100.00,43.00
2023-12-02 09:30:00,5.00,100.8,100.00,54.00
2023-12-02 09:45:00,5.40,100.8,100.00,45.00
2023-12-02 10:00:00,5.80,100.8,100.00,114.00
2023-12-02 10:15:00,6.60,100.8,100.00,31.00
2023-12-02 10:30:00,7.20,100.8,100.00,31.00
2023-12-02 10:45:00,7.70,100.9,100.00,31.00
2023-12-02 11:00:00,8.20,100.9,100.00,30.00
2023-12-02 11:15:00,8.70,100.9,100.00,33.00
2023-12-02 11:30:00,9.00,100.9,100.00,31.00
2023-12-02 11:45:00,9.60,100.9,100.00,31.00
2023-12-02 12:00:00,10.00,100.9,90.00,39.00
2023-12-02 12:15:00,10.50,100.9,90.00,33.00
2023-12-02 12:30:00,10.80,100.9,90.00,46.00
2023-12-02 12:45:00,10.90,100.9,90.00,84.00
2023-12-02 13:00:00,11.20,100.9,90.00,119.00
2023-12-02 13:15:00,11.30,100.8,90.00,324.00
2023-12-02 13:30:00,12.10,100.8,90.00,327.00
2023-12-02 13:45:00,12.80,100.8,80.00,311.00
2023-12-02 14:00:00,13.00,100.8,80.00,301.00
2023-12-02 14:15:00,13.40,100.8,70.00,271.00
2023-12-02 14:30:00,13.30,100.8,70.00,254.00
2023-12-02 14:45:00,12.80,100.8,70.00,167.00
2023-12-02 15:00:00,13.20,100.8,70.00,45.00
2023-12-02 15:15:00,13.10,100.9,70.00,46.00
2023-12-02 15:30:00,12.80,100.9,70.00,57.00
2023-12-02 15:45:00,12.90,100.9,70.00,47.00
2023-12-02 16:00:00,12.50,100.9,80.00,50.00
2023-12-02 16:15:00,12.40,100.9,80.00,41.00
2023-12-02 16:30:00,12.20,101.0,80.00,36.00
2023-12-02 16:45:00,12.10,100.9,80.00,20.00
2023-12-02 17:00:00,11.90,100.9,80.00,11.00
2023-12-02 17:15:00,11.80,100.9,80.00,3.00
2023-12-02 17:30:00,11.40,100.9,80.00,0.00
2023-12-02 17:45:00,10.90,100.9,80.00,0.00
2023-12-02 18:00:00,10.20,100.9,80.00,0.00
2023-12-02 18:15:00,10.00,100.9,90.00,0.00
2023-12-02 18:30:00,9.60,100.9,90.00,0.00
2023-12-02 18:45:00,9.70,100.9,90.00,0.00
2023-12-02 19:00:00,9.40,100.9,90.00,0.00
2023-12-02 19:15:00,9.60,101.0,90.00,0.00
2023-12-02 19:30:00,9.70,101.0,90.00,0.00
2023-12-02 19:45:00,9.50,101.0,90.00,0.00
2023-12-02 20:00:00,9.70,101.0,90.00,0.00
2023-12-02 20:15:00,9.70,101.0,90.00,0.00
2023-12-02 20:30:00,9.80,101.0,90.00,0.00
2023-12-02 20:45:00,9.60,101.0,90.00,0.00
2023-12-02 21:00:00,9.50,101.0,90.00,0.00
2023-12-02 21:15:00,9.60,101.0,90.00,0.00
2023-12-02 21:30:00,9.50,101.0,90.00,0.00
2023-12-02 21:45:00,9.20,101.0,90.00,0.00
2023-12-02 22:00:00,8.90,101.0,90.00,0.00
2023-12-02 22:15:00,9.20,101.0,90.00,0.00
2023-12-02 22:30:00,8.90,101.0,90.00,0.00
2023-12-02 22:45:00,8.70,101.0,90.00,0.00
2023-12-02 23:00:00,8.50,101.0,90.00,0.00
2023-12-02 23:15:00,8.50,101.0,90.00,0.00
2023-12-02 23:30:00,8.60,101.0,90.00,0.00
2023-12-02 23:45:00,8.50,101.0,90.00,0.00
2023-12-03 00:00:00,8.30,101.0,90.00,0.00
2023-12-03 00:15:00,8.30,101.0,90.00,0.00
2023-12-03 00:30:00,8.30,101.0,90.00,0.00
2023-12-03 00:45:00,8.20,101.0,90.00,0.00
2023-12-03 01:00:00,8.00,101.0,90.00,0.00
2023-12-03 01:15:00,8.00,101.0,90.00,0.00
2023-12-03 01:30:00,7.90,101.0,90.00,0.00
2023-12-03 01:45:00,7.90,101.0,90.00,0.00
2023-12-03 02:00:00,7.80,101.0,90.00,0.00
2023-12-03 02:15:00,7.80,101.0,90.00,0.00
2023-12-03 02:30:00,7.70,100.9,90.00,0.00
2023-12-03 02:45:00,7.40,100.9,90.00,0.00
2023-12-03 03:00:00,7.50,100.9,90.00,0.00
2023-12-03 03:15:00,7.50,100.9,90.00,0.00
2023-12-03 03:30:00,7.30,100.9,90.00,0.00
2023-12-03 03:45:00,7.30,100.9,90.00,0.00
2023-12-03 04:00:00,7.40,100.9,90.00,0.00
2023-12-03 04:15:00,7.30,100.9,90.00,0.00
2023-12-03 04:30:00,7.20,100.9,90.00,0.00
2023-12-03 04:45:00,7.30,100.9,90.00,0.00
2023-12-03 05:00:00,7.40,100.9,90.00,0.00
2023-12-03 05:15:00,7.60,100.9,90.00,0.00
2023-12-03 05:30:00,7.70,100.9,90.00,0.00
2023-12-03 05:45:00,7.50,100.8,90.00,0.00
2023-12-03 06:00:00,7.40,100.9,90.00,0.00
2023-12-03 06:15:00,7.10,100.9,90.00,0.00
2023-12-03 06:30:00,7.00,100.9,90.00,0.00
2023-12-03 06:45:00,7.00,100.8,90.00,0.00
2023-12-03 07:00:00,6.90,100.8,90.00,0.00
2023-12-03 07:15:00,6.90,100.8,90.00,0.00
2023-12-03 07:30:00,7.20,100.8,90.00,0.00
2023-12-03 07:45:00,7.30,100.8,90.00,4.00
2023-12-03 08:00:00,7.40,100.8,90.00,8.00
2023-12-03 08:15:00,7.70,100.8,90.00,18.00
2023-12-03 08:30:00,7.90,100.8,90.00,30.00
2023-12-03 08:45:00,8.00,100.8,90.00,47.00
2023-12-03 09:00:00,8.40,100.8,90.00,65.00
2023-12-03 09:15:00,8.80,100.8,90.00,66.00
2023-12-03 09:30:00,9.00,100.8,90.00,72.00
2023-12-03 09:45:00,9.10,100.8,90.00,78.00
2023-12-03 10:00:00,9.20,100.8,90.00,70.00
2023-12-03 10:15:00,9.40,100.8,90.00,78.00
2023-12-03 10:30:00,9.70,100.8,90.00,97.00
2023-12-03 10:45:00,10.10,100.8,90.00,106.00
2023-12-03 11:00:00,10.40,100.8,90.00,106.00
2023-12-03 11:15:00,10.70,100.8,90.00,115.00
2023-12-03 11:30:00,11.10,100.8,90.00,101.00
2023-12-03 11:45:00,11.40,100.8,90.00,152.00
2023-12-03 12:00:00,12.10,100.8,80.00,142.00
2023-12-03 12:15:00,12.60,100.7,80.00,138.00
2023-12-03 12:30:00,12.80,100.7,80.00,110.00
2023-12-03 12:45:00,12.90,100.6,80.00,112.00
2023-12-03 13:00:00,13.00,100.6,80.00,101.00
2023-12-03 13:15:00,13.00,100.6,80.00,123.00
2023-12-03 13:30:00,13.00,100.6,80.00,150.00
2023-12-03 13:45:00,13.20,100.5,80.00,145.00
2023-12-03 14:00:00,13.20,100.5,70.00,79.00
2023-12-03 14:15:00,13.20,100.5,70.00,50.00
2023-12-03 14:30:00,13.00,100.5,70.00,63.00
2023-12-03 14:45:00,13.00,100.4,70.00,62.00
2023-12-03 15:00:00,13.00,100.4,70.00,46.00
2023-12-03 15:15:00,13.20,100.4,70.00,52.00
2023-12-03 15:30:00,13.30,100.4,70.00,45.00
2023-12-03 15:45:00,13.20,100.4,70.00,22.00
2023-12-03 16:00:00,13.10,100.4,80.00,22.00
2023-12-03 16:15:00,13.10,100.3,80.00,13.00
2023-12-03 16:30:00,13.10,100.3,80.00,12.00
2023-12-03 16:45:00,13.10,100.3,80.00,9.00
2023-12-03 17:00:00,13.20,100.2,80.00,4.00
2023-12-03 17:15:00,13.30,100.2,80.00,0.00
2023-12-03 17:30:00,13.30,100.2,80.00,0.00
2023-12-03 17:45:00,13.30,100.2,80.00,0.00
2023-12-03 18:00:00,13.30,100.2,80.00,0.00
2023-12-03 18:15:00,13.30,100.1,80.00,0.00
2023-12-03 18:30:00,13.50,100.1,80.00,0.00
2023-12-03 18:45:00,13.50,100.1,80.00,0.00
2023-12-03 19:00:00,13.50,100.1,80.00,0.00
2023-12-03 19:15:00,13.60,100.1,80.00,0.00
2023-12-03 19:30:00,13.70,100.0,80.00,0.00
2023-12-03 19:45:00,13.70,100.0,80.00,0.00
2023-12-03 20:00:00,13.70,100.0,80.00,0.00
2023-12-03 20:15:00,13.40,100.0,80.00,0.00
2023-12-03 20:30:00,12.80,100.0,90.00,0.00
2023-12-03 20:45:00,12.50,100.0,90.00,0.00
2023-12-03 21:00:00,11.80,100.0,90.00,0.00
2023-12-03 21:15:00,11.50,100.0,100.00,0.00
2023-12-03 21:30:00,11.40,100.0,100.00,0.00
2023-12-03 21:45:00,11.30,100.1,100.00,0.00
2023-12-03 22:00:00,11.30,100.1,100.00,0.00
2023-12-03 22:15:00,11.50,100.2,100.00,0.00
2023-12-03 22:30:00,11.80,100.2,100.00,0.00
2023-12-03 22:45:00,11.80,100.2,100.00,0.00
2023-12-03 23:00:00,11.50,100.2,100.00,0.00
2023-12-03 23:15:00,11.30,100.2,100.00,0.00
2023-12-03 23:30:00,11.30,100.2,100.00,0.00
2023-12-03 23:45:00,11.40,100.2,100.00,0.00
2023-12-04 00:00:00,11.20,100.2,100.00,0.00
2023-12-04 00:15:00,11.40,100.2,100.00,0.00
2023-12-04 00:30:00,11.70,100.2,100.00,0.00
2023-12-04 00:45:00,12.00,100.2,100.00,0.00
2023-12-04 01:00:00,12.30,100.2,100.00,0.00
2023-12-04 01:15:00,12.20,100.2,100.00,0.00
2023-12-04 01:30:00,12.50,100.2,100.00,0.00
2023-12-04 01:45:00,13.00,100.2,100.00,0.00
2023-12-04 02:00:00,13.00,100.2,100.00,0.00
2023-12-04 02:15:00,13.20,100.3,100.00,0.00
2023-12-04 02:30:00,13.30,100.3,100.00,0.00
2023-12-04 02:45:00,13.20,100.3,100.00,0.00
2023-12-04 03:00:00,13.10,100.3,100.00,0.00
2023-12-04 03:15:00,12.60,100.3,100.00,0.00
2023-12-04 03:30:00,12.50,100.3,100.00,0.00
2023-12-04 03:45:00,12.70,100.3,100.00,0.00
2023-12-04 04:00:00,12.60,100.3,90.00,0.00
2023-12-04 04:15:00,12.60,100.3,90.00,0.00
2023-12-04 04:30:00,12.80,100.3,90.00,0.00
2023-12-04 04:45:00,12.90,100.4,90.00,0.00
2023-12-04 05:00:00,12.80,100.4,90.00,0.00
2023-12-04 05:15:00,12.80,100.4,90.00,0.00
2023-12-04 05:30:00,12.50,100.4,90.00,0.00
2023-12-04 05:45:00,12.50,100.4,90.00,0.00
2023-12-04 06:00:00,12.30,100.4,90.00,0.00
2023-12-04 06:15:00,12.10,100.4,90.00,0.00
2023-12-04 06:30:00,12.00,100.5,90.00,0.00
2023-12-04 06:45:00,12.10,100.5,90.00,0.00
2023-12-04 07:00:00,12.20,100.5,90.00,0.00
2023-12-04 07:15:00,12.00,100.5,90.00,0.00
2023-12-04 07:30:00,12.10,100.5,90.00,0.00
2023-12-04 07:45:00,12.30,100.6,90.00,0.00
2023-12-04 08:00:00,12.40,100.6,90.00,4.00
2023-12-04 08:15:00,12.20,100.6,90.00,18.00
2023-12-04 08:30:00,12.30,100.6,90.00,34.00
2023-12-04 08:45:00,12.30,100.6,90.00,18.00
2023-12-04 09:00:00,12.50,100.6,90.00,40.00
2023-12-04 09:15:00,12.70,100.6,90.00,28.00
2023-12-04 09:30:00,12.80,100.7,90.00,31.00
2023-12-04 09:45:00,12.90,100.7,80.00,35.00
2023-12-04 10:00:00,13.20,100.7,80.00,85.00
2023-12-04 10:15:00,13.70,100.7,80.00,82.00
2023-12-04 10:30:00,13.90,100.7,80.00,79.00
2023-12-04 10:45:00,14.10,100.7,80.00,83.00
2023-12-04 11:00:00,13.90,100.7,80.00,68.00
2023-12-04 11:15:00,14.10,100.7,80.00,105.00
2023-12-04 11:30:00,14.20,100.7,80.00,109.00
2023-12-04 11:45:00,14.20,100.7,80.00,121.00
2023-12-04 12:00:00,14.30,100.7,80.00,73.00
2023-12-04 12:15:00,14.20,100.7,80.00,135.00
2023-12-04 12:30:00,14.50,100.7,80.00,90.00
2023-12-04 12:45:00,14.50,100.7,80.00,120.00
2023-12-04 13:00:00,14.20,100.7,80.00,211.00
2023-12-04 13:15:00,14.40,100.7,80.00,227.00
2023-12-04 13:30:00,14.50,100.7,80.00,219.00
2023-12-04 13:45:00,13.60,100.7,90.00,221.00
2023-12-04 14:00:00,12.80,100.7,90.00,334.00
2023-12-04 14:15:00,13.10,100.7,90.00,285.00
2023-12-04 14:30:00,13.30,100.7,90.00,266.00
2023-12-04 14:45:00,13.10,100.7,90.00,61.00
2023-12-04 15:00:00,12.60,100.7,90.00,87.00
2023-12-04 15:15:00,13.00,100.7,90.00,66.00
2023-12-04 15:30:00,12.90,100.7,90.00,73.00
2023-12-04 15:45:00,12.90,100.7,90.00,86.00
2023-12-04 16:00:00,12.80,100.7,90.00,40.00
2023-12-04 16:15:00,12.60,100.7,90.00,42.00
2023-12-04 16:30:00,12.70,100.8,80.00,27.00
2023-12-04 16:45:00,12.50,100.8,90.00,14.00
2023-12-04 17:00:00,12.60,100.8,80.00,10.00
2023-12-04 17:15:00,12.40,100.8,80.00,2.00
2023-12-04 17:30:00,12.00,100.8,80.00,0.00
2023-12-04 17:45:00,11.50,100.8,80.00,0.00
2023-12-04 18:00:00,11.40,100.8,80.00,0.00
2023-12-04 18:15:00,11.40,100.8,80.00,0.00
2023-12-04 18:30:00,11.30,100.8,80.00,0.00
2023-12-04 18:45:00,10.80,100.9,80.00,0.00
2023-12-04 19:00:00,10.20,100.9,90.00,0.00
2023-12-04 19:15:00,10.10,100.9,90.00,0.00
2023-12-04 19:30:00,9.80,100.9,90.00,0.00
2023-12-04 19:45:00,9.80,100.9,90.00,0.00
2023-12-04 20:00:00,9.60,100.9,90.00,0.00
2023-12-04 20:15:00,9.20,100.9,90.00,0.00
2023-12-04 20:30:00,9.00,101.0,90.00,0.00
2023-12-04 20:45:00,8.80,101.0,90.00,0.00
2023-12-04 21:00:00,8.70,101.0,90.00,0.00
2023-12-04 21:15:00,8.70,101.0,90.00,0.00
2023-12-04 21:30:00,8.60,101.0,90.00,0.00
2023-12-04 21:45:00,8.30,101.0,90.00,0.00
2023-12-04 22:00:00,8.30,101.0,90.00,0.00
2023-12-04 22:15:00,8.10,101.0,100.00,0.00
2023-12-04 22:30:00,8.10,101.0,100.00,0.00
2023-12-04 22:45:00,7.90,101.0,100.00,0.00
2023-12-04 23:00:00,7.60,100.9,100.00,0.00
2023-12-04 23:15:00,7.70,100.9,100.00,0.00
2023-12-04 23:30:00,7.70,100.9,100.00,0.00
2023-12-04 23:45:00,7.50,100.9,100.00,0.00
2023-12-05 00:00:00,7.40,101.0,100.00,0.00
2023-12-05 00:15:00,7.30,101.0,100.00,0.00
2023-12-05 00:30:00,6.90,101.0,100.00,0.00
2023-12-05 00:45:00,6.70,101.0,100.00,0.00
2023-12-05 01:00:00,6.70,101.0,100.00,0.00
2023-12-05 01:15:00,6.60,100.9,100.00,0.00
2023-12-05 01:30:00,6.60,100.9,100.00,0.00
2023-12-05 01:45:00,6.50,100.9,100.00,0.00
2023-12-05 02:00:00,6.50,100.9,100.00,0.00
2023-12-05 02:15:00,6.50,100.9,100.00,0.00
2023-12-05 02:30:00,6.50,100.9,100.00,0.00
2023-12-05 02:45:00,6.40,100.9,100.00,0.00
2023-12-05 03:00:00,6.10,100.9,100.00,0.00
2023-12-05 03:15:00,6.00,100.9,100.00,0.00
2023-12-05 03:30:00,6.10,100.9,100.00,0.00
2023-12-05 03:45:00,6.10,100.9,100.00,0.00
2023-12-05 04:00:00,6.00,100.9,100.00,0.00
2023-12-05 04:15:00,6.00,100.9,100.00,0.00
2023-12-05 04:30:00,5.80,100.9,100.00,0.00
2023-12-05 04:45:00,5.80,100.8,100.00,0.00
2023-12-05 05:00:00,5.80,100.8,100.00,0.00
2023-12-05 05:15:00,5.80,100.8,100.00,0.00
2023-12-05 05:30:00,5.80,100.8,100.00,0.00
2023-12-05 05:45:00,5.80,100.8,100.00,0.00
2023-12-05 06:00:00,5.90,100.8,100.00,0.00
2023-12-05 06:15:00,5.70,100.8,100.00,0.00
2023-12-05 06:30:00,5.70,100.8,100.00,0.00
2023-12-05 06:45:00,5.80,100.8,100.00,0.00
2023-12-05 07:00:00,5.90,100.8,100.00,0.00
2023-12-05 07:15:00,5.80,100.8,100.00,0.00
2023-12-05 07:30:00,5.80,100.8,100.00,0.00
2023-12-05 07:45:00,5.80,100.7,100.00,0.00
2023-12-05 08:00:00,5.80,100.7,100.00,1.00
2023-12-05 08:15:00,6.00,100.7,100.00,4.00
2023-12-05 08:30:00,6.00,100.7,100.00,12.00
2023-12-05 08:45:00,6.00,100.7,100.00,20.00
2023-12-05 09:00:00,6.20,100.7,100.00,29.00
2023-12-05 09:15:00,6.50,100.7,90.00,34.00
2023-12-05 09:30:00,6.80,100.7,90.00,39.00
2023-12-05 09:45:00,7.20,100.7,90.00,47.00
2023-12-05 10:00:00,7.40,100.7,90.00,56.00
2023-12-05 10:15:00,7.70,100.7,90.00,73.00
2023-12-05 10:30:00,7.90,100.7,90.00,93.00
2023-12-05 10:45:00,8.10,100.7,90.00,99.00
2023-12-05 11:00:00,8.30,100.6,90.00,106.00
2023-12-05 11:15:00,8.50,100.6,90.00,121.00
2023-12-05 11:30:00,8.70,100.6,90.00,136.00
2023-12-05 11:45:00,9.10,100.6,80.00,145.00
2023-12-05 12:00:00,9.50,100.6,80.00,142.00
2023-12-05 12:15:00,9.80,100.5,80.00,141.00
2023-12-05 12:30:00,10.00,100.5,80.00,155.00
2023-12-05 12:45:00,10.20,100.5,80.00,142.00
2023-12-05 13:00:00,10.40,100.5,80.00,121.00
2023-12-05 13:15:00,10.60,100.5,80.00,95.00
2023-12-05 13:30:00,10.60,100.5,70.00,85.00
2023-12-05 13:45:00,10.60,100.5,70.00,87.00
2023-12-05 14:00:00,10.60,100.4,70.00,90.00
2023-12-05 14:15:00,10.70,100.4,70.00,97.00
2023-12-05 14:30:00,10.70,100.4,80.00,100.00
2023-12-05 14:45:00,10.70,100.4,80.00,93.00
2023-12-05 15:00:00,10.90,100.4,80.00,80.00
2023-12-05 15:15:00,10.90,100.4,70.00,79.00
2023-12-05 15:30:00,10.90,100.4,70.00,72.00
2023-12-05 15:45:00,10.90,100.4,80.00,55.00
2023-12-05 16:00:00,10.90,100.4,70.00,42.00
2023-12-05 16:15:00,10.80,100.4,80.00,25.00
2023-12-05 16:30:00,10.80,100.4,70.00,13.00
2023-12-05 16:45:00,10.60,100.4,70.00,8.00
2023-12-05 17:00:00,10.60,100.4,70.00,4.00
2023-12-05 17:15:00,10.40,100.4,70.00,5.00
2023-12-05 17:30:00,10.20,100.4,80.00,0.00
2023-12-05 17:45:00,10.20,100.4,80.00,0.00
2023-12-05 18:00:00,10.20,100.3,70.00,0.00
2023-12-05 18:15:00,9.90,100.4,70.00,0.00
2023-12-05 18:30:00,9.80,100.4,70.00,0.00
2023-12-05 18:45:00,9.70,100.4,70.00,0.00
2023-12-05 19:00:00,9.60,100.4,80.00,0.00
2023-12-05 19:15:00,9.20,100.4,80.00,0.00
2023-12-05 19:30:00,9.10,100.4,80.00,0.00
2023-12-05 19:45:00,9.10,100.4,70.00,0.00
2023-12-05 20:00:00,9.00,100.4,70.00,0.00
2023-12-05 20:15:00,9.10,100.3,70.00,0.00
2023-12-05 20:30:00,9.00,100.3,70.00,0.00
2023-12-05 20:45:00,8.60,100.3,70.00,0.00
2023-12-05 21:00:00,8.10,100.4,80.00,0.00
2023-12-05 21:15:00,8.10,100.4,80.00,0.00
2023-12-05 21:30:00,7.80,100.4,80.00,0.00
2023-12-05 21:45:00,7.70,100.4,80.00,0.00
2023-12-05 22:00:00,7.60,100.4,80.00,0.00
2023-12-05 22:15:00,7.90,100.4,70.00,0.00
2023-12-05 22:30:00,7.50,100.4,80.00,0.00
2023-12-05 22:45:00,7.10,100.4,80.00,0.00
2023-12-05 23:00:00,6.90,100.4,80.00,0.00
2023-12-05 23:15:00,6.90,100.4,80.00,0.00
2023-12-05 23:30:00,6.90,100.4,80.00,0.00
2023-12-05 23:45:00,6.90,100.4,80.00,0.00
2023-12-06 00:00:00,6.70,100.4,80.00,0.00
2023-12-06 00:15:00,6.60,100.4,80.00,0.00
2023-12-06 00:30:00,6.60,100.4,80.00,0.00
2023-12-06 00:45:00,6.60,100.4,80.00,0.00
2023-12-06 01:00:00,7.00,100.4,80.00,0.00
2023-12-06 01:15:00,6.50,100.4,80.00,0.00
2023-12-06 01:30:00,6.30,100.4,80.00,0.00
2023-12-06 01:45:00,6.00,100.4,80.00,0.00
2023-12-06 02:00:00,5.70,100.4,80.00,0.00
2023-12-06 02:15:00,5.80,100.4,80.00,0.00
2023-12-06 02:30:00,5.70,100.4,80.00,0.00
2023-12-06 02:45:00,5.50,100.4,80.00,0.00
2023-12-06 03:00:00,5.40,100.4,80.00,0.00
2023-12-06 03:15:00,5.30,100.4,80.00,0.00
2023-12-06 03:30:00,5.70,100.5,80.00,0.00
2023-12-06 03:45:00,6.00,100.5,80.00,0.00
2023-12-06 04:00:00,6.00,100.4,80.00,0.00
2023-12-06 04:15:00,5.70,100.4,80.00,0.00
2023-12-06 04:30:00,5.70,100.4,80.00,0.00
2023-12-06 04:45:00,5.90,100.4,80.00,0.00
2023-12-06 05:00:00,5.90,100.4,80.00,0.00
2023-12-06 05:15:00,6.00,100.4,80.00,0.00
2023-12-06 05:30:00,6.00,100.4,80.00,0.00
2023-12-06 05:45:00,5.90,100.4,80.00,0.00
2023-12-06 06:00:00,5.70,100.4,80.00,0.00
2023-12-06 06:15:00,5.90,100.4,80.00,0.00
2023-12-06 06:30:00,6.10,100.4,80.00,0.00
2023-12-06 06:45:00,5.70,100.4,80.00,0.00
2023-12-06 07:00:00,5.60,100.4,80.00,0.00
2023-12-06 07:15:00,5.40,100.5,80.00,0.00
2023-12-06 07:30:00,5.80,100.5,80.00,0.00
2023-12-06 07:45:00,6.00,100.5,80.00,1.00
2023-12-06 08:00:00,5.90,100.5,80.00,2.00
2023-12-06 08:15:00,5.80,100.5,80.00,8.00
2023-12-06 08:30:00,6.10,100.6,80.00,16.00
2023-12-06 08:45:00,6.20,100.6,80.00,31.00
2023-12-06 09:00:00,6.30,100.6,90.00,49.00
2023-12-06 09:15:00,6.70,100.6,80.00,66.00
2023-12-06 09:30:00,7.10,100.6,80.00,82.00
2023-12-06 09:45:00,7.40,100.6,80.00,74.00
2023-12-06 10:00:00,7.70,100.7,80.00,64.00
2023-12-06 10:15:00,8.10,100.7,80.00,64.00
2023-12-06 10:30:00,8.20,100.7,80.00,58.00
2023-12-06 10:45:00,8.40,100.7,80.00,61.00
2023-12-06 11:00:00,8.50,100.7,80.00,58.00
2023-12-06 11:15:00,8.50,100.7,80.00,54.00
2023-12-06 11:30:00,8.50,100.7,80.00,57.00
2023-12-06 11:45:00,8.60,100.7,80.00,63.00
2023-12-06 12:00:00,8.70,100.7,80.00,66.00
2023-12-06 12:15:00,8.80,100.6,80.00,75.00
2023-12-06 12:30:00,9.00,100.6,80.00,105.00
2023-12-06 12:45:00,9.10,100.6,80.00,153.00
