datahora;temperatura;radiacao
18/01/2022 22:30;8;0
18/01/2022 22:45;7.8;0
18/01/2022 23:00;7.9;0
18/01/2022 23:15;7.6;0
18/01/2022 23:30;7.3;0
18/01/2022 23:45;7;0
19/01/2022 00:00;6.9;0
19/01/2022 00:15;6.6;0
19/01/2022 00:30;6.7;0
19/01/2022 00:45;6.5;0
19/01/2022 01:00;7;0
19/01/2022 01:15;6.9;0
19/01/2022 01:30;6.7;0
19/01/2022 01:45;6.6;0
19/01/2022 02:00;6.4;0
19/01/2022 02:15;6.3;0
19/01/2022 02:30;6.3;0
19/01/2022 02:45;5.9;0
19/01/2022 03:00;5.7;0
19/01/2022 03:15;5.5;0
19/01/2022 03:30;5.4;0
19/01/2022 03:45;5.7;0
19/01/2022 04:00;5.7;0
19/01/2022 04:15;5.5;0
19/01/2022 04:30;5.2;0
19/01/2022 04:45;4.8;0
19/01/2022 05:00;4.7;0
19/01/2022 05:15;5;0
19/01/2022 05:30;4.6;0
19/01/2022 05:45;4.6;0
19/01/2022 06:00;4.6;0
19/01/2022 06:15;4.5;0
19/01/2022 06:30;4.8;0
19/01/2022 06:45;5;0
19/01/2022 07:00;5.1;0
19/01/2022 07:15;5.3;0
19/01/2022 07:30;5.1;0
19/01/2022 07:45;4.7;0
19/01/2022 08:00;4.6;3
19/01/2022 08:15;4.9;8
19/01/2022 08:30;4.8;12
19/01/2022 08:45;5.1;15
19/01/2022 09:00;5.7;18
19/01/2022 09:15;6;20
19/01/2022 09:30;6.5;22
19/01/2022 09:45;6.9;23
19/01/2022 10:00;7;164
19/01/2022 10:15;7.6;233
19/01/2022 10:30;8.5;255
19/01/2022 10:45;9.3;278
19/01/2022 11:00;10.3;270
19/01/2022 11:15;11.4;80
19/01/2022 11:30;11.7;39
19/01/2022 11:45;11.5;242
19/01/2022 12:00;11.5;371
19/01/2022 12:15;11.7;365
19/01/2022 12:30;12.1;336
19/01/2022 12:45;13;370
19/01/2022 13:00;13.7;386
19/01/2022 13:15;14.2;406
19/01/2022 13:30;15.1;387
19/01/2022 13:45;15.8;383
19/01/2022 14:00;15.2;358
19/01/2022 14:15;15.3;335
19/01/2022 14:30;15.6;310
19/01/2022 14:45;16;294
19/01/2022 15:00;16.1;260
19/01/2022 15:15;15.8;230
19/01/2022 15:30;15.3;196
19/01/2022 15:45;14.9;50
19/01/2022 16:00;14.4;37
19/01/2022 16:15;13.9;34
19/01/2022 16:30;13.3;35
19/01/2022 16:45;13;28
19/01/2022 17:00;12.7;21
19/01/2022 17:15;12.3;14
19/01/2022 17:30;12;7
19/01/2022 17:45;11.5;2
19/01/2022 18:00;11.1;0
19/01/2022 18:15;10.8;0
19/01/2022 18:30;10.1;0
19/01/2022 18:45;9.8;0
19/01/2022 19:00;9.4;0
19/01/2022 19:15;9.1;0
20/01/2022 09:45;8.1;0
20/01/2022 10:00;9.7;154
20/01/2022 10:15;10.5;232
20/01/2022 10:30;11.2;260
20/01/2022 10:45;12.2;276
20/01/2022 11:00;13;269
20/01/2022 11:15;13.7;91
20/01/2022 11:30;14;74
20/01/2022 11:45;13.7;333
20/01/2022 12:00;14;370
20/01/2022 12:15;14.5;364
20/01/2022 12:30;15.2;337
20/01/2022 12:45;15.6;367
20/01/2022 13:00;15.9;387
20/01/2022 13:15;16.3;406
20/01/2022 13:30;16.5;392
20/01/2022 13:45;16.7;392
20/01/2022 14:00;17.1;375
20/01/2022 14:15;17.3;354
20/01/2022 14:30;17.6;325
20/01/2022 14:45;17.7;306
20/01/2022 15:00;18;271
20/01/2022 15:15;18.1;239
20/01/2022 15:30;17.7;218
20/01/2022 15:45;17.5;72
20/01/2022 16:00;17.3;33
20/01/2022 16:15;17.1;30
20/01/2022 16:30;16.9;30
20/01/2022 16:45;16.6;24
20/01/2022 17:00;16.3;20
20/01/2022 17:15;16;14
20/01/2022 17:30;15.4;8
20/01/2022 17:45;15.1;3
20/01/2022 18:00;14.8;0
20/01/2022 18:15;14.3;0
20/01/2022 18:30;13.6;0
20/01/2022 18:45;13.3;0
20/01/2022 19:00;12.9;0
20/01/2022 19:15;12.4;0
20/01/2022 19:30;12.1;0
20/01/2022 19:45;12.2;0
20/01/2022 20:00;11.9;0
20/01/2022 20:15;11.8;0
20/01/2022 20:30;11.6;0
20/01/2022 20:45;11.3;0
20/01/2022 21:00;11.1;0
20/01/2022 21:15;11.2;0
20/01/2022 21:30;11.2;0
20/01/2022 21:45;10.9;0
20/01/2022 22:00;10.7;0
20/01/2022 22:15;10.5;0
20/01/2022 22:30;10.3;0
20/01/2022 22:45;10.1;0
20/01/2022 23:00;9.8;0
20/01/2022 23:15;9.6;0
20/01/2022 23:30;9.5;0
20/01/2022 23:45;9.2;0
21/01/2022 00:00;9.1;0
21/01/2022 00:15;9;0
21/01/2022 00:30;8.8;0
21/01/2022 00:45;8.6;0
21/01/2022 01:00;8.4;0
21/01/2022 01:15;8.3;0
21/01/2022 01:30;7.9;0
21/01/2022 01:45;8.3;0
21/01/2022 02:00;8.8;0
21/01/2022 02:15;8;0
21/01/2022 02:30;8.3;0
21/01/2022 02:45;8;0
21/01/2022 03:00;8;0
21/01/2022 03:15;7.8;0
21/01/2022 03:30;7.7;0
21/01/2022 03:45;7.6;0
21/01/2022 04:00;7.6;0
21/01/2022 04:15;7.6;0
21/01/2022 04:30;7.6;0
21/01/2022 04:45;7.5;0
21/01/2022 05:00;7.3;0
21/01/2022 05:15;7.2;0
21/01/2022 05:30;7.4;0
21/01/2022 05:45;7.6;0
21/01/2022 06:00;7.4;0
21/01/2022 06:15;7.5;0
21/01/2022 06:30;7.3;0
21/01/2022 06:45;7.2;0
21/01/2022 07:00;6.9;0
21/01/2022 07:15;7;0
21/01/2022 07:30;6.8;0
21/01/2022 07:45;6.7;0
21/01/2022 08:00;6.5;3
21/01/2022 08:15;6.4;8
21/01/2022 08:30;6.7;12
21/01/2022 08:45;7.2;16
21/01/2022 09:00;7.3;18
21/01/2022 09:15;7.6;20
21/01/2022 09:30;8;22
21/01/2022 09:45;8.4;23
21/01/2022 10:00;8.6;146
21/01/2022 10:15;9.2;233
21/01/2022 10:30;9.6;260
21/01/2022 10:45;10.1;278
21/01/2022 11:00;10.5;275
21/01/2022 11:15;11;103
21/01/2022 11:30;11;164
21/01/2022 11:45;10.7;368
21/01/2022 12:00;10.8;377
21/01/2022 12:15;11.2;369
21/01/2022 12:30;11.7;344
21/01/2022 12:45;12.1;372
21/01/2022 13:00;12.4;410
21/01/2022 13:15;12.8;430
21/01/2022 13:30;12.9;421
21/01/2022 13:45;13.4;410
21/01/2022 14:00;13.3;348
21/01/2022 14:15;13.3;310
21/01/2022 14:30;13.5;352
21/01/2022 14:45;13.6;246
21/01/2022 15:00;13.4;308
21/01/2022 15:15;13.5;158
21/01/2022 15:30;13.3;179
21/01/2022 15:45;12.9;120
21/01/2022 16:00;13;55
21/01/2022 16:15;12.9;49
21/01/2022 16:30;12.8;41
21/01/2022 16:45;12.5;29
21/01/2022 17:00;12.2;20
21/01/2022 17:15;11.9;14
21/01/2022 17:30;11.6;8
21/01/2022 17:45;11.3;3
21/01/2022 18:00;11.1;0
21/01/2022 18:15;10.8;0
21/01/2022 18:30;10.6;0
21/01/2022 18:45;10.5;0
21/01/2022 19:00;10.2;0
21/01/2022 19:15;10;0
21/01/2022 19:30;9.9;0
21/01/2022 19:45;9.6;0
21/01/2022 20:00;9.2;0
21/01/2022 20:15;9;0
21/01/2022 20:30;9;0
21/01/2022 20:45;8.9;0
21/01/2022 21:00;8.5;0
21/01/2022 21:15;8.4;0
21/01/2022 21:30;8.3;0
21/01/2022 21:45;7.7;0
21/01/2022 22:00;7.7;0
21/01/2022 22:15;7.7;0
21/01/2022 22:30;8;0
21/01/2022 22:45;7.6;0
21/01/2022 23:00;7.2;0
21/01/2022 23:15;6.9;0
21/01/2022 23:30;6.9;0
21/01/2022 23:45;6.8;0
22/01/2022 00:00;7;0
22/01/2022 00:15;6.9;0
22/01/2022 00:30;6.7;0
22/01/2022 00:45;6.7;0
22/01/2022 01:00;6.3;0
22/01/2022 01:15;6;0
22/01/2022 01:30;5.8;0
22/01/2022 01:45;5.5;0
22/01/2022 02:00;5.3;0
22/01/2022 02:15;5.4;0
22/01/2022 02:30;5.2;0
22/01/2022 02:45;5.2;0
22/01/2022 03:00;5.1;0
22/01/2022 03:15;5.1;0
22/01/2022 03:30;5.3;0
22/01/2022 03:45;5.3;0
22/01/2022 04:00;5.1;0
22/01/2022 04:15;5.2;0
22/01/2022 04:30;5.3;0
22/01/2022 04:45;5.3;0
22/01/2022 05:00;5.3;0
22/01/2022 05:15;5.2;0
22/01/2022 05:30;5.2;0
22/01/2022 05:45;5.2;0
22/01/2022 06:00;5.2;0
22/01/2022 06:15;5.1;0
22/01/2022 06:30;5;0
22/01/2022 06:45;4.9;0
22/01/2022 07:00;4.9;0
22/01/2022 07:15;4.9;0
22/01/2022 07:30;4.9;0
22/01/2022 07:45;4.9;0
22/01/2022 08:00;4.8;4
22/01/2022 08:15;4.8;9
22/01/2022 08:30;5;13
22/01/2022 08:45;5.1;17
22/01/2022 09:00;5.4;20
22/01/2022 09:15;5.7;22
22/01/2022 09:30;6;24
22/01/2022 09:45;6.4;25
22/01/2022 10:00;6.6;135
22/01/2022 10:15;7.2;233
22/01/2022 10:30;7.8;264
22/01/2022 10:45;8.4;283
22/01/2022 11:00;9;279
22/01/2022 11:15;9.3;115
22/01/2022 11:30;8.9;274
22/01/2022 11:45;8.8;370
22/01/2022 12:00;9.2;380
22/01/2022 12:15;9.8;371
22/01/2022 12:30;10.3;345
22/01/2022 12:45;10.7;367
22/01/2022 13:00;11.2;395
22/01/2022 13:15;11.4;417
22/01/2022 13:30;11.6;404
22/01/2022 13:45;11.9;405
22/01/2022 14:00;12.3;384
22/01/2022 14:15;12.7;360
22/01/2022 14:30;12.7;332
22/01/2022 14:45;12.8;312
22/01/2022 15:00;12.9;281
22/01/2022 15:15;13.2;247
22/01/2022 15:30;13.1;229
22/01/2022 15:45;12.6;161
22/01/2022 16:00;12.7;30
22/01/2022 16:15;12.6;28
22/01/2022 16:30;12.4;27
22/01/2022 16:45;12.1;24
22/01/2022 17:00;11.9;19
22/01/2022 17:15;11.5;15
22/01/2022 17:30;11;9
22/01/2022 17:45;10.7;3
22/01/2022 18:00;10.3;0
22/01/2022 18:15;9.9;0
22/01/2022 18:30;9.6;0
22/01/2022 18:45;9.5;0
22/01/2022 19:00;9.3;0
22/01/2022 19:15;9.1;0
22/01/2022 19:30;9;0
22/01/2022 19:45;8.7;0
22/01/2022 20:00;8.7;0
22/01/2022 20:15;8.4;0
22/01/2022 20:30;8;0
22/01/2022 20:45;8;0
22/01/2022 21:00;8;0
22/01/2022 21:15;7.9;0
22/01/2022 21:30;7.7;0
22/01/2022 21:45;7.9;0
22/01/2022 22:00;7.9;0
22/01/2022 22:15;7.6;0
22/01/2022 22:30;7.3;0
22/01/2022 22:45;7.4;0
22/01/2022 23:00;7.6;0
22/01/2022 23:15;7.3;0
22/01/2022 23:30;7.3;0
22/01/2022 23:45;7.2;0
23/01/2022 00:00;7.2;0
23/01/2022 00:15;7.2;0
23/01/2022 00:30;7.3;0
23/01/2022 00:45;7.2;0
23/01/2022 01:00;7.1;0
23/01/2022 01:15;6.9;0
23/01/2022 01:30;6.9;0
23/01/2022 01:45;6.5;0
23/01/2022 02:00;6.5;0
23/01/2022 02:15;6.9;0
23/01/2022 02:30;6.9;0
23/01/2022 02:45;7;0
23/01/2022 03:00;7;0
23/01/2022 03:15;6.8;0
23/01/2022 03:30;6.3;0
23/01/2022 03:45;5.9;0
23/01/2022 04:00;5.7;0
23/01/2022 04:15;5.5;0
23/01/2022 04:30;5.4;0
23/01/2022 04:45;5;0
23/01/2022 05:00;5.3;0
23/01/2022 05:15;5.5;0
23/01/2022 05:30;5.6;0
23/01/2022 05:45;5.6;0
23/01/2022 06:00;5.4;0
23/01/2022 06:15;5.7;0
23/01/2022 06:30;5.6;0
23/01/2022 06:45;5.5;0
23/01/2022 07:00;5.6;0
23/01/2022 07:15;5.8;0
23/01/2022 07:30;6;0
23/01/2022 07:45;5.9;0
23/01/2022 08:00;5.6;4
23/01/2022 08:15;5.9;9
23/01/2022 08:30;5.9;14
23/01/2022 08:45;5.9;17
23/01/2022 09:00;6;20
23/01/2022 09:15;6.1;22
23/01/2022 09:30;6.5;23
23/01/2022 09:45;6.8;25
23/01/2022 10:00;7.1;128
23/01/2022 10:15;7.9;240
23/01/2022 10:30;8.6;270
23/01/2022 10:45;9.3;290
23/01/2022 11:00;9.9;286
23/01/2022 11:15;10.5;161
23/01/2022 11:30;10;342
23/01/2022 11:45;10.3;376
23/01/2022 12:00;11;384
23/01/2022 12:15;11.8;374
23/01/2022 12:30;12.4;349
23/01/2022 12:45;12.7;371
23/01/2022 13:00;13.2;399
23/01/2022 13:15;13.5;417
23/01/2022 13:30;13.6;407
23/01/2022 13:45;14.4;405
23/01/2022 14:00;14.7;388
23/01/2022 14:15;15;361
23/01/2022 14:30;14.9;332
23/01/2022 14:45;15.3;310
23/01/2022 15:00;15.2;282
23/01/2022 15:15;15.2;246
23/01/2022 15:30;15.2;226
23/01/2022 15:45;14.5;194
23/01/2022 16:00;13.8;44
23/01/2022 16:15;13.4;33
23/01/2022 16:30;13;29
23/01/2022 16:45;12.7;28
23/01/2022 17:00;12.3;21
23/01/2022 17:15;12;16
23/01/2022 17:30;11.6;10
23/01/2022 17:45;11.2;3
23/01/2022 18:00;11;0
23/01/2022 18:15;10.2;0
23/01/2022 18:30;9.7;0
23/01/2022 18:45;9.2;0
23/01/2022 19:00;9.2;0
23/01/2022 19:15;9.2;0
23/01/2022 19:30;9;0
23/01/2022 19:45;8.4;0
23/01/2022 20:00;7.9;0
23/01/2022 20:15;7.4;0
23/01/2022 20:30;7.1;0
23/01/2022 20:45;7;0
23/01/2022 21:00;6.7;0
23/01/2022 21:15;7;0
23/01/2022 21:30;7.2;0
23/01/2022 21:45;6.9;0
23/01/2022 22:00;6.5;0
23/01/2022 22:15;6.1;0
23/01/2022 22:30;6.1;0
23/01/2022 22:45;5.9;0
23/01/2022 23:00;5.8;0
23/01/2022 23:15;5.8;0
23/01/2022 23:30;5.7;0
23/01/2022 23:45;5.9;0
24/01/2022 00:00;5.8;0
24/01/2022 00:15;5.5;0
24/01/2022 00:30;5.4;0
24/01/2022 00:45;4.8;0
24/01/2022 01:00;4.9;0
24/01/2022 01:15;5;0
24/01/2022 01:30;4.7;0
24/01/2022 01:45;4.5;0
24/01/2022 02:00;4.2;0
24/01/2022 02:15;4.1;0
24/01/2022 02:30;4.2;0
24/01/2022 02:45;4;0
24/01/2022 03:00;3.8;0
24/01/2022 03:15;3.9;0
24/01/2022 03:30;3.7;0
24/01/2022 03:45;3.8;0
24/01/2022 04:00;3.9;0
24/01/2022 04:15;3.9;0
24/01/2022 04:30;4;0
24/01/2022 04:45;3.4;0
24/01/2022 05:00;3.3;0
24/01/2022 05:15;3;0
24/01/2022 05:30;2.9;0
24/01/2022 05:45;2.8;0
24/01/2022 06:00;2.7;0
24/01/2022 06:15;2.7;0
24/01/2022 06:30;2.7;0
24/01/2022 06:45;3;0
24/01/2022 07:00;3.3;0
24/01/2022 07:15;3.5;0
24/01/2022 07:30;3.6;0
24/01/2022 07:45;3.5;0
24/01/2022 08:00;3.2;4
24/01/2022 08:15;3.4;10
24/01/2022 08:30;3.5;15
24/01/2022 08:45;3.7;19
24/01/2022 09:00;4;23
24/01/2022 09:15;4.3;25
24/01/2022 09:30;4.5;27
24/01/2022 09:45;5.1;29
24/01/2022 10:00;5.9;115
24/01/2022 10:15;6.7;232
24/01/2022 10:30;7.6;261
24/01/2022 10:45;8.3;283
24/01/2022 11:00;8.9;280
24/01/2022 11:15;9.5;243
24/01/2022 11:30;9.4;343
24/01/2022 11:45;9.8;365
24/01/2022 12:00;10.5;375
24/01/2022 12:15;11.4;365
24/01/2022 12:30;11.9;341
24/01/2022 12:45;12.3;362
24/01/2022 13:00;12.7;390
24/01/2022 13:15;13;402
24/01/2022 13:30;13.7;400
24/01/2022 13:45;14;394
24/01/2022 14:00;14.4;375
24/01/2022 14:15;14.7;348
24/01/2022 14:30;14.9;312
24/01/2022 14:45;15;299
24/01/2022 15:00;15.1;271
24/01/2022 15:15;15;239
24/01/2022 15:30;15.1;219
24/01/2022 15:45;14.9;196
24/01/2022 16:00;14.1;77
24/01/2022 16:15;13.5;37
24/01/2022 16:30;12.9;33
24/01/2022 16:45;12.6;30
24/01/2022 17:00;12.4;24
24/01/2022 17:15;12.1;18
24/01/2022 17:30;11.7;11
24/01/2022 17:45;11.4;4
24/01/2022 18:00;11;0
24/01/2022 18:15;10.8;0
24/01/2022 18:30;10.6;0
24/01/2022 18:45;10.2;0
24/01/2022 19:00;9.5;0
24/01/2022 19:15;9.3;0
24/01/2022 19:30;9.1;0
24/01/2022 19:45;8.9;0
24/01/2022 20:00;8.8;0
24/01/2022 20:15;8.9;0
24/01/2022 20:30;8.7;0
24/01/2022 20:45;8.3;0
24/01/2022 21:00;7.9;0
24/01/2022 21:15;7.7;0
24/01/2022 21:30;7.5;0
24/01/2022 21:45;7.4;0
24/01/2022 22:00;7.2;0
24/01/2022 22:15;6.9;0
24/01/2022 22:30;6.7;0
24/01/2022 22:45;6.5;0
24/01/2022 23:00;6.4;0
24/01/2022 23:15;6.4;0
24/01/2022 23:30;6.3;0
24/01/2022 23:45;6.2;0
25/01/2022 00:00;5.9;0
25/01/2022 00:15;5.7;0
25/01/2022 00:30;5.6;0
25/01/2022 00:45;5.5;0
25/01/2022 01:00;5.2;0
25/01/2022 01:15;5.2;0
25/01/2022 01:30;5.1;0
25/01/2022 01:45;5.2;0
25/01/2022 02:00;5.2;0
25/01/2022 02:15;5.1;0
25/01/2022 02:30;5.3;0
25/01/2022 02:45;5.4;0
25/01/2022 03:00;5.2;0
25/01/2022 03:15;5.2;0
25/01/2022 03:30;5.2;0
25/01/2022 03:45;5.1;0
25/01/2022 04:00;4.8;0
25/01/2022 04:15;4.7;0
25/01/2022 04:30;4.7;0
25/01/2022 04:45;4.7;0
25/01/2022 05:00;4.7;0
25/01/2022 05:15;4.8;0
25/01/2022 05:30;4.7;0
25/01/2022 05:45;4.6;0
25/01/2022 06:00;4.6;0
25/01/2022 06:15;4.6;0
25/01/2022 06:30;4.5;0
25/01/2022 06:45;4.4;0
25/01/2022 07:00;4.4;0
25/01/2022 07:15;4.3;0
25/01/2022 07:30;4.1;0
25/01/2022 07:45;4.2;1
25/01/2022 08:00;4.3;4
25/01/2022 08:15;4.5;10
25/01/2022 08:30;4.7;16
25/01/2022 08:45;4.9;20
25/01/2022 09:00;5.4;24
25/01/2022 09:15;5.7;27
25/01/2022 09:30;6.4;29
25/01/2022 09:45;7;31
25/01/2022 10:00;7.5;106
25/01/2022 10:15;8.2;230
25/01/2022 10:30;9;258
25/01/2022 10:45;9.7;282
25/01/2022 11:00;10.4;281
25/01/2022 11:15;10.7;285
25/01/2022 11:30;10.6;342
25/01/2022 11:45;11;366
25/01/2022 12:00;11.7;377
25/01/2022 12:15;12.1;370
25/01/2022 12:30;12.5;346
25/01/2022 12:45;13;362
25/01/2022 13:00;13;387
25/01/2022 13:15;13.3;403
25/01/2022 13:30;13.8;403
25/01/2022 13:45;14.1;403
25/01/2022 14:00;14.6;391
25/01/2022 14:15;14.8;362
25/01/2022 14:30;14.7;333
25/01/2022 14:45;15.3;311
25/01/2022 15:00;15.5;280
25/01/2022 15:15;15.8;244
25/01/2022 15:30;15.8;223
25/01/2022 15:45;15.7;198
25/01/2022 16:00;14.5;113
25/01/2022 16:15;14.1;37
25/01/2022 16:30;13.5;34
25/01/2022 16:45;13.4;29
25/01/2022 17:00;13.1;24
25/01/2022 17:15;12.4;18
25/01/2022 17:30;12;11
25/01/2022 17:45;11.5;4
25/01/2022 18:00;11;0
25/01/2022 18:15;10.6;0
25/01/2022 18:30;10.6;0
25/01/2022 18:45;10.3;0
25/01/2022 19:00;10.1;0
25/01/2022 19:15;10;0
25/01/2022 19:30;9.9;0
25/01/2022 19:45;9.9;0
25/01/2022 20:00;9.8;0
25/01/2022 20:15;9.4;0
25/01/2022 20:30;8.9;0
25/01/2022 20:45;8.9;0
25/01/2022 21:00;8.7;0
25/01/2022 21:15;8.3;0
25/01/2022 21:30;8.2;0
25/01/2022 21:45;8.2;0
25/01/2022 22:00;8;0
25/01/2022 22:15;8;0
25/01/2022 22:30;8.1;0
25/01/2022 22:45;7.9;0
25/01/2022 23:00;8;0
25/01/2022 23:15;7.7;0
25/01/2022 23:30;7.6;0
25/01/2022 23:45;7.7;0
26/01/2022 00:00;7.6;0
26/01/2022 00:15;7.7;0
26/01/2022 00:30;7.4;0
26/01/2022 00:45;7.2;0
26/01/2022 01:00;7.1;0
26/01/2022 01:15;6.8;0
26/01/2022 01:30;6.7;0
26/01/2022 01:45;6.6;0
26/01/2022 02:00;6.4;0
26/01/2022 02:15;6.5;0
26/01/2022 02:30;6.5;0
26/01/2022 02:45;6.3;0
26/01/2022 03:00;6.3;0
26/01/2022 03:15;6.2;0
26/01/2022 03:30;6.1;0
26/01/2022 03:45;6;0
26/01/2022 04:00;5.8;0
26/01/2022 04:15;6;0
26/01/2022 04:30;6;0
26/01/2022 04:45;5.9;0
26/01/2022 05:00;5.9;0
26/01/2022 05:15;6;0
26/01/2022 05:30;5.9;0
26/01/2022 05:45;5.7;0
26/01/2022 06:00;5.7;0
26/01/2022 06:15;6;0
26/01/2022 06:30;6.5;0
26/01/2022 06:45;6.6;0
26/01/2022 07:00;6.5;0
26/01/2022 07:15;6.5;0
26/01/2022 07:30;6.6;0
26/01/2022 07:45;6.3;1
26/01/2022 08:00;6.4;4
26/01/2022 08:15;6.8;8
26/01/2022 08:30;6.9;12
26/01/2022 08:45;7;19
26/01/2022 09:00;7.1;27
26/01/2022 09:15;7.6;45
26/01/2022 09:30;8;63
26/01/2022 09:45;8.5;72
26/01/2022 10:00;8.7;87
26/01/2022 10:15;9.3;134
26/01/2022 10:30;10.2;259
26/01/2022 10:45;10.8;286
26/01/2022 11:00;11.2;250
26/01/2022 11:15;11.7;330
26/01/2022 11:30;12;372
26/01/2022 11:45;12.4;378
26/01/2022 12:00;12.8;381
26/01/2022 12:15;13.3;379
26/01/2022 12:30;13.8;351
26/01/2022 12:45;14.3;370
26/01/2022 13:00;14.6;400
26/01/2022 13:15;14.7;416
26/01/2022 13:30;14.4;407
26/01/2022 13:45;14.5;410
26/01/2022 14:00;14.7;394
26/01/2022 14:15;14.9;367
26/01/2022 14:30;15.3;341
26/01/2022 14:45;15.2;320
26/01/2022 15:00;15.5;288
26/01/2022 15:15;15.7;252
26/01/2022 15:30;15.5;231
26/01/2022 15:45;15.3;209
26/01/2022 16:00;15;155
26/01/2022 16:15;15;36
26/01/2022 16:30;14.7;34
26/01/2022 16:45;14.4;30
26/01/2022 17:00;14.2;27
26/01/2022 17:15;13.9;20
26/01/2022 17:30;13.6;13
26/01/2022 17:45;13.1;5
26/01/2022 18:00;12.6;1
26/01/2022 18:15;12.4;0
26/01/2022 18:30;12;0
26/01/2022 18:45;11.8;0
26/01/2022 19:00;11.4;0
26/01/2022 19:15;11;0
26/01/2022 19:30;10.7;0
26/01/2022 19:45;10.8;0
26/01/2022 20:00;10.6;0
26/01/2022 20:15;10.2;0
26/01/2022 20:30;10.2;0
26/01/2022 20:45;10;0
26/01/2022 21:00;9.8;0
26/01/2022 21:15;9.7;0
26/01/2022 21:30;9.4;0
26/01/2022 21:45;9.3;0
26/01/2022 22:00;9.1;0
26/01/2022 22:15;8.9;0
26/01/2022 22:30;8.8;0
26/01/2022 22:45;8.7;0
26/01/2022 23:00;8.6;0
26/01/2022 23:15;8.6;0
26/01/2022 23:30;8.4;0
26/01/2022 23:45;8.6;0
27/01/2022 00:00;8.6;0
27/01/2022 00:15;8.7;0
27/01/2022 00:30;8.4;0
27/01/2022 00:45;8.7;0
27/01/2022 01:00;9.2;0
27/01/2022 01:15;9.1;0
27/01/2022 01:30;9;0
27/01/2022 01:45;8.7;0
27/01/2022 02:00;8.4;0
27/01/2022 02:15;8.2;0
27/01/2022 02:30;7.9;0
27/01/2022 02:45;7.7;0
27/01/2022 03:00;7.3;0
27/01/2022 03:15;7.2;0
27/01/2022 03:30;7.1;0
27/01/2022 03:45;7.3;0
27/01/2022 04:00;7.7;0
27/01/2022 04:15;7.9;0
27/01/2022 04:30;7.8;0
27/01/2022 04:45;8;0
27/01/2022 05:00;8.3;0
27/01/2022 05:15;9.3;0
27/01/2022 05:30;9;0
27/01/2022 05:45;8.9;0
27/01/2022 06:00;8.8;0
27/01/2022 06:15;8.7;0
27/01/2022 06:30;8.5;0
27/01/2022 06:45;8.8;0
27/01/2022 07:00;9;0
27/01/2022 07:15;8.6;0
27/01/2022 07:30;8.8;0
27/01/2022 07:45;8.7;1
27/01/2022 08:00;8.6;5
27/01/2022 08:15;8.6;13
27/01/2022 08:30;8.4;22
27/01/2022 08:45;9.2;27
27/01/2022 09:00;9.5;34
27/01/2022 09:15;9.7;40
27/01/2022 09:30;9.8;43
27/01/2022 09:45;9.8;51
27/01/2022 10:00;10.1;95
27/01/2022 10:15;10.6;203
27/01/2022 10:30;11.4;235
27/01/2022 10:45;11.9;260
27/01/2022 11:00;12.7;264
27/01/2022 11:15;13.2;269
27/01/2022 11:30;13.5;316
27/01/2022 11:45;14;340
27/01/2022 12:00;14.5;357
27/01/2022 12:15;14.9;349
27/01/2022 12:30;15.4;331
27/01/2022 12:45;15.7;348
27/01/2022 13:00;16.1;374
27/01/2022 13:15;16.2;386
27/01/2022 13:30;16.5;381
27/01/2022 13:45;16.8;380
27/01/2022 14:00;17.1;364
27/01/2022 14:15;17.5;337
27/01/2022 14:30;17.6;315
27/01/2022 14:45;18.1;293
27/01/2022 15:00;18.3;263
27/01/2022 15:15;18.7;232
27/01/2022 15:30;18.5;212
27/01/2022 15:45;18.3;192
27/01/2022 16:00;18.2;166
27/01/2022 16:15;17.6;64
27/01/2022 16:30;16.8;50
27/01/2022 16:45;16.4;43
27/01/2022 17:00;15.9;34
27/01/2022 17:15;15.4;25
27/01/2022 17:30;14.8;14
27/01/2022 17:45;14.4;5
27/01/2022 18:00;14;1
27/01/2022 18:15;13.7;0
27/01/2022 18:30;13.4;0
27/01/2022 18:45;13.2;0
27/01/2022 19:00;12.8;0
27/01/2022 19:15;12.9;0
27/01/2022 19:30;12.6;0
27/01/2022 19:45;12.1;0
27/01/2022 20:00;11.7;0
27/01/2022 20:15;11.1;0
27/01/2022 20:30;10.8;0
27/01/2022 20:45;11;0
27/01/2022 21:00;11;0
27/01/2022 21:15;10.5;0
27/01/2022 21:30;10.6;0
27/01/2022 21:45;10.9;0
27/01/2022 22:00;10.9;0
27/01/2022 22:15;10.8;0
27/01/2022 22:30;10.3;0
27/01/2022 22:45;10.1;0
27/01/2022 23:00;9.5;0
27/01/2022 23:15;9.8;0
27/01/2022 23:30;9.4;0
27/01/2022 23:45;9.4;0
28/01/2022 00:00;9.3;0
28/01/2022 00:15;9.1;0
28/01/2022 00:30;8.9;0
28/01/2022 00:45;8.9;0
28/01/2022 01:00;9.2;0
28/01/2022 01:15;9.7;0
28/01/2022 01:30;9.5;0
28/01/2022 01:45;9.1;0
28/01/2022 02:00;8.8;0
28/01/2022 02:15;8.4;0
28/01/2022 02:30;8;0
28/01/2022 02:45;8.4;0
28/01/2022 03:00;9.1;0
28/01/2022 03:15;9;0
28/01/2022 03:30;7.9;0
28/01/2022 03:45;7.6;0
28/01/2022 04:00;7.6;0
28/01/2022 04:15;7.1;0
28/01/2022 04:30;7;0
28/01/2022 04:45;7.7;0
28/01/2022 05:00;8.2;0
